Subregion,Stream_Number,StreamName,AWC_CODE,LATITUDE,LONGITUDE,Year,Pink_Abundance,Cons_Abundance,WMA_Releases_in_millions,mean_flow,CV_flow
NSE Inside,109-42-005,Jenny Creek,109-42-10050,56.93174098,-133.8717162,2014,620,NA,29.05776005,1.46,0.55
NSE Inside,109-42-005,Jenny Creek,109-42-10050,56.93174098,-133.8717162,2015,6200,NA,23.1679375,1.46,0.55
NSE Inside,109-42-005,Jenny Creek,109-42-10050,56.93174098,-133.8717162,2017,5200,NA,45.3000887,1.46,0.55
NSE Inside,109-42-005,Jenny Creek,109-42-10050,56.93174098,-133.8717162,2018,1600,NA,26.53442822,1.46,0.55
NSE Inside,109-42-005,Jenny Creek,109-42-10050,56.93174098,-133.8717162,2019,6250,NA,34.07564514,1.46,0.55
NSE Inside,109-42-001,Point White Creek,109-42-10010,57.01644865,-134.0297842,2008,1300,NA,56.75489163,2.22,0.59
NSE Inside,109-42-001,Point White Creek,109-42-10010,57.01644865,-134.0297842,2009,4900,NA,28.07055258,2.22,0.59
NSE Inside,109-42-001,Point White Creek,109-42-10010,57.01644865,-134.0297842,2010,7000,NA,24.14263069,2.22,0.59
NSE Inside,109-42-001,Point White Creek,109-42-10010,57.01644865,-134.0297842,2011,12000,NA,23.27746908,2.22,0.59
NSE Inside,109-42-001,Point White Creek,109-42-10010,57.01644865,-134.0297842,2013,16681,NA,35.90939635,2.22,0.59
NSE Inside,109-42-001,Point White Creek,109-42-10010,57.01644865,-134.0297842,2014,800,NA,29.05776005,2.22,0.59
NSE Inside,109-42-001,Point White Creek,109-42-10010,57.01644865,-134.0297842,2015,4600,NA,23.1679375,2.22,0.59
NSE Inside,109-42-001,Point White Creek,109-42-10010,57.01644865,-134.0297842,2017,8906,NA,45.3000887,2.22,0.59
NSE Inside,109-42-001,Point White Creek,109-42-10010,57.01644865,-134.0297842,2018,7727,NA,26.53442822,2.22,0.59
NSE Inside,109-42-001,Point White Creek,109-42-10010,57.01644865,-134.0297842,2019,920,NA,34.07564514,2.22,0.59
NSE Inside,109-30-025,Little Pybus Bay Creek,109-30-10260,57.27100288,-134.1593654,2008,24000,NA,5.766898314,1.96,0.46
NSE Inside,109-30-025,Little Pybus Bay Creek,109-30-10260,57.27100288,-134.1593654,2009,26000,NA,7.146269112,1.96,0.46
NSE Inside,109-30-025,Little Pybus Bay Creek,109-30-10260,57.27100288,-134.1593654,2010,23500,NA,10.40134983,1.96,0.46
NSE Inside,109-30-025,Little Pybus Bay Creek,109-30-10260,57.27100288,-134.1593654,2011,55000,NA,9.602595866,1.96,0.46
NSE Inside,109-30-025,Little Pybus Bay Creek,109-30-10260,57.27100288,-134.1593654,2013,79000,NA,6.920291363,1.96,0.46
NSE Inside,109-30-025,Little Pybus Bay Creek,109-30-10260,57.27100288,-134.1593654,2014,24000,NA,6.403969193,1.96,0.46
NSE Inside,109-30-025,Little Pybus Bay Creek,109-30-10260,57.27100288,-134.1593654,2015,34000,NA,6.893848895,1.96,0.46
NSE Inside,109-30-025,Little Pybus Bay Creek,109-30-10260,57.27100288,-134.1593654,2017,55500,NA,9.59355061,1.96,0.46
NSE Inside,109-30-025,Little Pybus Bay Creek,109-30-10260,57.27100288,-134.1593654,2018,10000,NA,3.495203837,1.96,0.46
NSE Inside,109-30-025,Little Pybus Bay Creek,109-30-10260,57.27100288,-134.1593654,2019,11000,NA,0,1.96,0.46
NSE Inside,109-30-018,Surprise Harbor East,109-30-10190,57.03968369,-134.5658833,2008,454,NA,139.617808,3.47,0.5
NSE Inside,109-30-018,Surprise Harbor East,109-30-10190,57.03968369,-134.5658833,2009,737,NA,108.1127456,3.47,0.5
NSE Inside,109-30-018,Surprise Harbor East,109-30-10190,57.03968369,-134.5658833,2010,873,NA,101.1613437,3.47,0.5
NSE Inside,109-30-018,Surprise Harbor East,109-30-10190,57.03968369,-134.5658833,2011,1193,NA,99.38176581,3.47,0.5
NSE Inside,109-30-018,Surprise Harbor East,109-30-10190,57.03968369,-134.5658833,2013,6000,NA,108.9870058,3.47,0.5
NSE Inside,109-30-018,Surprise Harbor East,109-30-10190,57.03968369,-134.5658833,2014,706,NA,100.2694896,3.47,0.5
NSE Inside,109-30-018,Surprise Harbor East,109-30-10190,57.03968369,-134.5658833,2015,1534,NA,95.42529179,3.47,0.5
NSE Inside,109-30-018,Surprise Harbor East,109-30-10190,57.03968369,-134.5658833,2017,1538,NA,110.3726453,3.47,0.5
NSE Inside,109-30-018,Surprise Harbor East,109-30-10190,57.03968369,-134.5658833,2018,0,NA,97.48157364,3.47,0.5
NSE Inside,109-30-018,Surprise Harbor East,109-30-10190,57.03968369,-134.5658833,2019,622,NA,113.9413942,3.47,0.5
NSE Inside,109-30-017,Curtiss Creek,109-30-10170,57.05884579,-134.5421016,2008,2672,NA,139.617808,3.47,0.5
NSE Inside,109-30-017,Curtiss Creek,109-30-10170,57.05884579,-134.5421016,2009,3700,NA,108.1127456,3.47,0.5
NSE Inside,109-30-017,Curtiss Creek,109-30-10170,57.05884579,-134.5421016,2010,1100,NA,101.1613437,3.47,0.5
NSE Inside,109-30-017,Curtiss Creek,109-30-10170,57.05884579,-134.5421016,2011,6909,NA,99.38176581,3.47,0.5
NSE Inside,109-30-017,Curtiss Creek,109-30-10170,57.05884579,-134.5421016,2013,25700,NA,108.9870058,3.47,0.5
NSE Inside,109-30-017,Curtiss Creek,109-30-10170,57.05884579,-134.5421016,2014,3700,NA,100.2694896,3.47,0.5
NSE Inside,109-30-017,Curtiss Creek,109-30-10170,57.05884579,-134.5421016,2015,3300,NA,95.42529179,3.47,0.5
NSE Inside,109-30-017,Curtiss Creek,109-30-10170,57.05884579,-134.5421016,2017,3400,NA,110.3726453,3.47,0.5
NSE Inside,109-30-017,Curtiss Creek,109-30-10170,57.05884579,-134.5421016,2018,2500,NA,97.48157364,3.47,0.5
NSE Inside,109-30-017,Curtiss Creek,109-30-10170,57.05884579,-134.5421016,2019,8100,NA,113.9413942,3.47,0.5
NSE Inside,109-30-016,Tyee Head East,109-30-10160,57.05562976,-134.5381054,2008,500,500,139.617808,3.81,0.57
NSE Inside,109-30-016,Tyee Head East,109-30-10160,57.05562976,-134.5381054,2009,6500,3048.131301,108.1127456,3.81,0.57
NSE Inside,109-30-016,Tyee Head East,109-30-10160,57.05562976,-134.5381054,2010,10000,400,101.1613437,3.81,0.57
NSE Inside,109-30-016,Tyee Head East,109-30-10160,57.05562976,-134.5381054,2011,19700,3534.437464,99.38176581,3.81,0.57
NSE Inside,109-30-016,Tyee Head East,109-30-10160,57.05562976,-134.5381054,2013,52800,7646.679098,108.9870058,3.81,0.57
NSE Inside,109-30-016,Tyee Head East,109-30-10160,57.05562976,-134.5381054,2014,5750,200,100.2694896,3.81,0.57
NSE Inside,109-30-016,Tyee Head East,109-30-10160,57.05562976,-134.5381054,2015,27000,1200,95.42529179,3.81,0.57
NSE Inside,109-30-016,Tyee Head East,109-30-10160,57.05562976,-134.5381054,2017,10600,7406.668998,110.3726453,3.81,0.57
NSE Inside,109-30-016,Tyee Head East,109-30-10160,57.05562976,-134.5381054,2018,1000,2911.75084,97.48157364,3.81,0.57
NSE Inside,109-30-016,Tyee Head East,109-30-10160,57.05562976,-134.5381054,2019,9900,3297.522002,113.9413942,3.81,0.57
NSE Inside,109-30-013,Bergmann Creek,109-30-10130,57.12117227,-134.4013202,2008,8000,NA,56.75489163,1.35,0.51
NSE Inside,109-30-013,Bergmann Creek,109-30-10130,57.12117227,-134.4013202,2009,27500,NA,28.07055258,1.35,0.51
NSE Inside,109-30-013,Bergmann Creek,109-30-10130,57.12117227,-134.4013202,2010,22300,NA,24.14263069,1.35,0.51
NSE Inside,109-30-013,Bergmann Creek,109-30-10130,57.12117227,-134.4013202,2011,31000,NA,23.27746908,1.35,0.51
NSE Inside,109-30-013,Bergmann Creek,109-30-10130,57.12117227,-134.4013202,2013,33600,NA,35.90939635,1.35,0.51
NSE Inside,109-30-013,Bergmann Creek,109-30-10130,57.12117227,-134.4013202,2014,16800,NA,29.05776005,1.35,0.51
NSE Inside,109-30-013,Bergmann Creek,109-30-10130,57.12117227,-134.4013202,2015,63000,NA,23.1679375,1.35,0.51
NSE Inside,109-30-013,Bergmann Creek,109-30-10130,57.12117227,-134.4013202,2017,73000,NA,45.3000887,1.35,0.51
NSE Inside,109-30-013,Bergmann Creek,109-30-10130,57.12117227,-134.4013202,2018,10000,NA,26.53442822,1.35,0.51
NSE Inside,109-30-013,Bergmann Creek,109-30-10130,57.12117227,-134.4013202,2019,18500,NA,34.07564514,1.35,0.51
NSE Inside,109-30-011,Herring Bay Middle,109-30-10110,57.13256684,-134.3890246,2008,1300,NA,56.75489163,2.35,0.54
NSE Inside,109-30-011,Herring Bay Middle,109-30-10110,57.13256684,-134.3890246,2009,6500,NA,28.07055258,2.35,0.54
NSE Inside,109-30-011,Herring Bay Middle,109-30-10110,57.13256684,-134.3890246,2010,6300,NA,24.14263069,2.35,0.54
NSE Inside,109-30-011,Herring Bay Middle,109-30-10110,57.13256684,-134.3890246,2011,7500,NA,23.27746908,2.35,0.54
NSE Inside,109-30-011,Herring Bay Middle,109-30-10110,57.13256684,-134.3890246,2013,20200,NA,35.90939635,2.35,0.54
NSE Inside,109-30-011,Herring Bay Middle,109-30-10110,57.13256684,-134.3890246,2014,3800,NA,29.05776005,2.35,0.54
NSE Inside,109-30-011,Herring Bay Middle,109-30-10110,57.13256684,-134.3890246,2015,7000,NA,23.1679375,2.35,0.54
NSE Inside,109-30-011,Herring Bay Middle,109-30-10110,57.13256684,-134.3890246,2017,11200,NA,45.3000887,2.35,0.54
NSE Inside,109-30-011,Herring Bay Middle,109-30-10110,57.13256684,-134.3890246,2018,5200,NA,26.53442822,2.35,0.54
NSE Inside,109-30-011,Herring Bay Middle,109-30-10110,57.13256684,-134.3890246,2019,5500,NA,34.07564514,2.35,0.54
NSE Inside,109-30-010,Herring Bay East,109-30-10100,57.13137158,-134.3719425,2008,500,NA,56.75489163,1,0.54
NSE Inside,109-30-010,Herring Bay East,109-30-10100,57.13137158,-134.3719425,2009,6700,NA,28.07055258,1,0.54
NSE Inside,109-30-010,Herring Bay East,109-30-10100,57.13137158,-134.3719425,2010,5200,NA,24.14263069,1,0.54
NSE Inside,109-30-010,Herring Bay East,109-30-10100,57.13137158,-134.3719425,2011,4700,NA,23.27746908,1,0.54
NSE Inside,109-30-010,Herring Bay East,109-30-10100,57.13137158,-134.3719425,2013,6800,NA,35.90939635,1,0.54
NSE Inside,109-30-010,Herring Bay East,109-30-10100,57.13137158,-134.3719425,2014,2900,NA,29.05776005,1,0.54
NSE Inside,109-30-010,Herring Bay East,109-30-10100,57.13137158,-134.3719425,2015,9900,NA,23.1679375,1,0.54
NSE Inside,109-30-010,Herring Bay East,109-30-10100,57.13137158,-134.3719425,2017,5100,NA,45.3000887,1,0.54
NSE Inside,109-30-010,Herring Bay East,109-30-10100,57.13137158,-134.3719425,2018,500,NA,26.53442822,1,0.54
NSE Inside,109-30-010,Herring Bay East,109-30-10100,57.13137158,-134.3719425,2019,3600,NA,34.07564514,1,0.54
NSE Inside,109-30-008,Chapin Bay Head,109-30-10080,57.16242539,-134.3545726,2008,516,NA,56.75489163,0.79,0.51
NSE Inside,109-30-008,Chapin Bay Head,109-30-10080,57.16242539,-134.3545726,2009,837,NA,28.07055258,0.79,0.51
NSE Inside,109-30-008,Chapin Bay Head,109-30-10080,57.16242539,-134.3545726,2010,800,NA,24.14263069,0.79,0.51
NSE Inside,109-30-008,Chapin Bay Head,109-30-10080,57.16242539,-134.3545726,2011,800,NA,23.27746908,0.79,0.51
NSE Inside,109-30-008,Chapin Bay Head,109-30-10080,57.16242539,-134.3545726,2013,2228,NA,35.90939635,0.79,0.51
NSE Inside,109-30-008,Chapin Bay Head,109-30-10080,57.16242539,-134.3545726,2014,800,NA,29.05776005,0.79,0.51
NSE Inside,109-30-008,Chapin Bay Head,109-30-10080,57.16242539,-134.3545726,2015,8000,NA,23.1679375,0.79,0.51
NSE Inside,109-30-008,Chapin Bay Head,109-30-10080,57.16242539,-134.3545726,2017,1802,NA,45.3000887,0.79,0.51
NSE Inside,109-30-008,Chapin Bay Head,109-30-10080,57.16242539,-134.3545726,2018,0,NA,26.53442822,0.79,0.51
NSE Inside,109-30-008,Chapin Bay Head,109-30-10080,57.16242539,-134.3545726,2019,1200,NA,34.07564514,0.79,0.51
NSE Inside,109-30-006,Eliza Lake Creek,109-30-10060,57.19768033,-134.305045,2008,370,NA,56.75489163,1.91,0.51
NSE Inside,109-30-006,Eliza Lake Creek,109-30-10060,57.19768033,-134.305045,2009,600,NA,28.07055258,1.91,0.51
NSE Inside,109-30-006,Eliza Lake Creek,109-30-10060,57.19768033,-134.305045,2010,711,NA,24.14263069,1.91,0.51
NSE Inside,109-30-006,Eliza Lake Creek,109-30-10060,57.19768033,-134.305045,2011,971,NA,23.27746908,1.91,0.51
NSE Inside,109-30-006,Eliza Lake Creek,109-30-10060,57.19768033,-134.305045,2013,350,NA,35.90939635,1.91,0.51
NSE Inside,109-30-006,Eliza Lake Creek,109-30-10060,57.19768033,-134.305045,2014,300,NA,29.05776005,1.91,0.51
NSE Inside,109-30-006,Eliza Lake Creek,109-30-10060,57.19768033,-134.305045,2015,500,NA,23.1679375,1.91,0.51
NSE Inside,109-30-006,Eliza Lake Creek,109-30-10060,57.19768033,-134.305045,2017,5500,NA,45.3000887,1.91,0.51
NSE Inside,109-30-006,Eliza Lake Creek,109-30-10060,57.19768033,-134.305045,2018,0,NA,26.53442822,1.91,0.51
NSE Inside,109-30-006,Eliza Lake Creek,109-30-10060,57.19768033,-134.305045,2019,496,NA,34.07564514,1.91,0.51
NSE Inside,109-30-005,Eliza Harbor West Side,109-30-10050,57.21193767,-134.311578,2008,5500,NA,56.75489163,1.68,0.48
NSE Inside,109-30-005,Eliza Harbor West Side,109-30-10050,57.21193767,-134.311578,2009,7300,NA,28.07055258,1.68,0.48
NSE Inside,109-30-005,Eliza Harbor West Side,109-30-10050,57.21193767,-134.311578,2010,6400,NA,24.14263069,1.68,0.48
NSE Inside,109-30-005,Eliza Harbor West Side,109-30-10050,57.21193767,-134.311578,2011,3700,NA,23.27746908,1.68,0.48
NSE Inside,109-30-005,Eliza Harbor West Side,109-30-10050,57.21193767,-134.311578,2013,7600,NA,35.90939635,1.68,0.48
NSE Inside,109-30-005,Eliza Harbor West Side,109-30-10050,57.21193767,-134.311578,2014,6100,NA,29.05776005,1.68,0.48
NSE Inside,109-30-005,Eliza Harbor West Side,109-30-10050,57.21193767,-134.311578,2015,12800,NA,23.1679375,1.68,0.48
NSE Inside,109-30-005,Eliza Harbor West Side,109-30-10050,57.21193767,-134.311578,2017,4700,NA,45.3000887,1.68,0.48
NSE Inside,109-30-005,Eliza Harbor West Side,109-30-10050,57.21193767,-134.311578,2018,600,NA,26.53442822,1.68,0.48
NSE Inside,109-30-005,Eliza Harbor West Side,109-30-10050,57.21193767,-134.311578,2019,3600,NA,34.07564514,1.68,0.48
NSE Inside,109-30-004,Eliza Harbor Head West,109-30-10040,57.25296402,-134.2998375,2008,2100,NA,NA,5.46,0.47
NSE Inside,109-30-004,Eliza Harbor Head West,109-30-10040,57.25296402,-134.2998375,2009,3500,NA,NA,5.46,0.47
NSE Inside,109-30-004,Eliza Harbor Head West,109-30-10040,57.25296402,-134.2998375,2010,6500,NA,NA,5.46,0.47
NSE Inside,109-30-004,Eliza Harbor Head West,109-30-10040,57.25296402,-134.2998375,2011,1700,NA,NA,5.46,0.47
NSE Inside,109-30-004,Eliza Harbor Head West,109-30-10040,57.25296402,-134.2998375,2013,10900,NA,NA,5.46,0.47
NSE Inside,109-30-004,Eliza Harbor Head West,109-30-10040,57.25296402,-134.2998375,2014,3800,NA,NA,5.46,0.47
NSE Inside,109-30-004,Eliza Harbor Head West,109-30-10040,57.25296402,-134.2998375,2015,6400,NA,NA,5.46,0.47
NSE Inside,109-30-004,Eliza Harbor Head West,109-30-10040,57.25296402,-134.2998375,2017,2500,NA,NA,5.46,0.47
NSE Inside,109-30-004,Eliza Harbor Head West,109-30-10040,57.25296402,-134.2998375,2018,1200,NA,NA,5.46,0.47
NSE Inside,109-30-004,Eliza Harbor Head West,109-30-10040,57.25296402,-134.2998375,2019,2800,NA,NA,5.46,0.47
NSE Inside,109-30-003,Eliza Creek,109-30-10030,57.25648595,-134.2961503,2008,20500,NA,NA,5.46,0.47
NSE Inside,109-30-003,Eliza Creek,109-30-10030,57.25648595,-134.2961503,2009,15800,NA,NA,5.46,0.47
NSE Inside,109-30-003,Eliza Creek,109-30-10030,57.25648595,-134.2961503,2010,43800,NA,NA,5.46,0.47
NSE Inside,109-30-003,Eliza Creek,109-30-10030,57.25648595,-134.2961503,2011,41000,NA,NA,5.46,0.47
NSE Inside,109-30-003,Eliza Creek,109-30-10030,57.25648595,-134.2961503,2013,45000,NA,NA,5.46,0.47
NSE Inside,109-30-003,Eliza Creek,109-30-10030,57.25648595,-134.2961503,2014,30000,NA,NA,5.46,0.47
NSE Inside,109-30-003,Eliza Creek,109-30-10030,57.25648595,-134.2961503,2015,38000,NA,NA,5.46,0.47
NSE Inside,109-30-003,Eliza Creek,109-30-10030,57.25648595,-134.2961503,2017,42000,NA,NA,5.46,0.47
NSE Inside,109-30-003,Eliza Creek,109-30-10030,57.25648595,-134.2961503,2018,4700,NA,NA,5.46,0.47
NSE Inside,109-30-003,Eliza Creek,109-30-10030,57.25648595,-134.2961503,2019,20000,NA,NA,5.46,0.47
NSE Inside,109-30-001,Woewodski Harbor,109-30-10010,57.18463729,-134.235672,2008,3400,NA,56.75489163,1.1,0.49
NSE Inside,109-30-001,Woewodski Harbor,109-30-10010,57.18463729,-134.235672,2009,7600,NA,28.07055258,1.1,0.49
NSE Inside,109-30-001,Woewodski Harbor,109-30-10010,57.18463729,-134.235672,2010,6700,NA,24.14263069,1.1,0.49
NSE Inside,109-30-001,Woewodski Harbor,109-30-10010,57.18463729,-134.235672,2011,9200,NA,23.27746908,1.1,0.49
NSE Inside,109-30-001,Woewodski Harbor,109-30-10010,57.18463729,-134.235672,2013,11200,NA,35.90939635,1.1,0.49
NSE Inside,109-30-001,Woewodski Harbor,109-30-10010,57.18463729,-134.235672,2014,2350,NA,29.05776005,1.1,0.49
NSE Inside,109-30-001,Woewodski Harbor,109-30-10010,57.18463729,-134.235672,2015,8000,NA,23.1679375,1.1,0.49
NSE Inside,109-30-001,Woewodski Harbor,109-30-10010,57.18463729,-134.235672,2017,5000,NA,45.3000887,1.1,0.49
NSE Inside,109-30-001,Woewodski Harbor,109-30-10010,57.18463729,-134.235672,2018,150,NA,26.53442822,1.1,0.49
NSE Inside,109-30-001,Woewodski Harbor,109-30-10010,57.18463729,-134.235672,2019,4700,NA,34.07564514,1.1,0.49
NSE Inside,109-20-016,Red Bluff Bay S Head,109-20-10160,56.86738833,-134.8092563,2008,76000,NA,NA,13.74,0.44
NSE Inside,109-20-016,Red Bluff Bay S Head,109-20-10160,56.86738833,-134.8092563,2009,187000,NA,NA,13.74,0.44
NSE Inside,109-20-016,Red Bluff Bay S Head,109-20-10160,56.86738833,-134.8092563,2010,136000,NA,NA,13.74,0.44
NSE Inside,109-20-016,Red Bluff Bay S Head,109-20-10160,56.86738833,-134.8092563,2011,204000,NA,NA,13.74,0.44
NSE Inside,109-20-016,Red Bluff Bay S Head,109-20-10160,56.86738833,-134.8092563,2013,186000,NA,NA,13.74,0.44
NSE Inside,109-20-016,Red Bluff Bay S Head,109-20-10160,56.86738833,-134.8092563,2014,52000,NA,NA,13.74,0.44
NSE Inside,109-20-016,Red Bluff Bay S Head,109-20-10160,56.86738833,-134.8092563,2015,81000,NA,NA,13.74,0.44
NSE Inside,109-20-016,Red Bluff Bay S Head,109-20-10160,56.86738833,-134.8092563,2017,130000,NA,NA,13.74,0.44
NSE Inside,109-20-016,Red Bluff Bay S Head,109-20-10160,56.86738833,-134.8092563,2018,17000,NA,NA,13.74,0.44
NSE Inside,109-20-016,Red Bluff Bay S Head,109-20-10160,56.86738833,-134.8092563,2019,75000,NA,NA,13.74,0.44
NSE Inside,109-20-007,Gut Bay Head,109-20-10070,56.70238835,-134.7524926,2008,8000,NA,NA,7.3,0.44
NSE Inside,109-20-007,Gut Bay Head,109-20-10070,56.70238835,-134.7524926,2009,7087,NA,NA,7.3,0.44
NSE Inside,109-20-007,Gut Bay Head,109-20-10070,56.70238835,-134.7524926,2010,14000,NA,NA,7.3,0.44
NSE Inside,109-20-007,Gut Bay Head,109-20-10070,56.70238835,-134.7524926,2011,8909,NA,NA,7.3,0.44
NSE Inside,109-20-007,Gut Bay Head,109-20-10070,56.70238835,-134.7524926,2013,14000,NA,NA,7.3,0.44
NSE Inside,109-20-007,Gut Bay Head,109-20-10070,56.70238835,-134.7524926,2014,900,NA,NA,7.3,0.44
NSE Inside,109-20-007,Gut Bay Head,109-20-10070,56.70238835,-134.7524926,2015,21000,NA,NA,7.3,0.44
NSE Inside,109-20-007,Gut Bay Head,109-20-10070,56.70238835,-134.7524926,2017,35000,NA,NA,7.3,0.44
NSE Inside,109-20-007,Gut Bay Head,109-20-10070,56.70238835,-134.7524926,2018,150,NA,NA,7.3,0.44
NSE Inside,109-20-007,Gut Bay Head,109-20-10070,56.70238835,-134.7524926,2019,5500,NA,NA,7.3,0.44
NSE Inside,109-10-028,Patterson Bay Head,109-10-10280,56.63394411,-134.6796164,2008,3000,NA,5.494646553,8.95,0.44
NSE Inside,109-10-028,Patterson Bay Head,109-10-10280,56.63394411,-134.6796164,2009,14000,NA,3.246165982,8.95,0.44
NSE Inside,109-10-028,Patterson Bay Head,109-10-10280,56.63394411,-134.6796164,2010,16000,NA,12.56579735,8.95,0.44
NSE Inside,109-10-028,Patterson Bay Head,109-10-10280,56.63394411,-134.6796164,2011,36000,NA,15.01388519,8.95,0.44
NSE Inside,109-10-028,Patterson Bay Head,109-10-10280,56.63394411,-134.6796164,2013,20000,NA,22.13994427,8.95,0.44
NSE Inside,109-10-028,Patterson Bay Head,109-10-10280,56.63394411,-134.6796164,2014,10000,NA,27.96730617,8.95,0.44
NSE Inside,109-10-028,Patterson Bay Head,109-10-10280,56.63394411,-134.6796164,2015,10000,NA,27.12400006,8.95,0.44
NSE Inside,109-10-028,Patterson Bay Head,109-10-10280,56.63394411,-134.6796164,2017,41000,NA,25.17691839,8.95,0.44
NSE Inside,109-10-028,Patterson Bay Head,109-10-10280,56.63394411,-134.6796164,2018,1500,NA,24.05549495,8.95,0.44
NSE Inside,109-10-028,Patterson Bay Head,109-10-10280,56.63394411,-134.6796164,2019,22200,NA,30.31657157,8.95,0.44
NSE Inside,109-10-023,Deep Cove NW Head,109-10-10230,56.55058469,-134.7415396,2008,4748,NA,5.494646553,9.21,0.45
NSE Inside,109-10-023,Deep Cove NW Head,109-10-10230,56.55058469,-134.7415396,2009,21000,NA,3.246165982,9.21,0.45
NSE Inside,109-10-023,Deep Cove NW Head,109-10-10230,56.55058469,-134.7415396,2010,8000,NA,12.56579735,9.21,0.45
NSE Inside,109-10-023,Deep Cove NW Head,109-10-10230,56.55058469,-134.7415396,2011,26000,NA,15.01388519,9.21,0.45
NSE Inside,109-10-023,Deep Cove NW Head,109-10-10230,56.55058469,-134.7415396,2013,55000,NA,22.13994427,9.21,0.45
NSE Inside,109-10-023,Deep Cove NW Head,109-10-10230,56.55058469,-134.7415396,2014,21000,NA,27.96730617,9.21,0.45
NSE Inside,109-10-023,Deep Cove NW Head,109-10-10230,56.55058469,-134.7415396,2015,12000,NA,27.12400006,9.21,0.45
NSE Inside,109-10-023,Deep Cove NW Head,109-10-10230,56.55058469,-134.7415396,2017,46000,NA,25.17691839,9.21,0.45
NSE Inside,109-10-023,Deep Cove NW Head,109-10-10230,56.55058469,-134.7415396,2018,2100,NA,24.05549495,9.21,0.45
NSE Inside,109-10-023,Deep Cove NW Head,109-10-10230,56.55058469,-134.7415396,2019,15000,NA,30.31657157,9.21,0.45
NSE Inside,109-10-009,Lovers Cove Creek,109-10-10120,56.38977221,-134.7173474,2008,15000,NA,5.494646553,3.62,0.49
NSE Inside,109-10-009,Lovers Cove Creek,109-10-10120,56.38977221,-134.7173474,2009,54000,NA,3.246165982,3.62,0.49
NSE Inside,109-10-009,Lovers Cove Creek,109-10-10120,56.38977221,-134.7173474,2010,12000,NA,12.56579735,3.62,0.49
NSE Inside,109-10-009,Lovers Cove Creek,109-10-10120,56.38977221,-134.7173474,2011,21000,NA,15.01388519,3.62,0.49
NSE Inside,109-10-009,Lovers Cove Creek,109-10-10120,56.38977221,-134.7173474,2013,65000,NA,22.13994427,3.62,0.49
NSE Inside,109-10-009,Lovers Cove Creek,109-10-10120,56.38977221,-134.7173474,2014,7000,NA,27.96730617,3.62,0.49
NSE Inside,109-10-009,Lovers Cove Creek,109-10-10120,56.38977221,-134.7173474,2015,43000,NA,27.12400006,3.62,0.49
NSE Inside,109-10-009,Lovers Cove Creek,109-10-10120,56.38977221,-134.7173474,2017,60000,NA,25.17691839,3.62,0.49
